t_ms,ax_mg,ay_mg,az_mg,roll_acc_deg,pitch_acc_deg,gyro_int_roll,gyro_int_pitch
24406,1,0,999,0.016,-0.099,-0.000,-0.000
24413,0,0,1000,-0.040,0.041,-0.000,-0.000
24419,0,1,999,0.100,-0.015,-0.000,-0.000
24424,0,1,1000,0.072,0.013,-0.000,-0.000
24430,1,0,998,0.016,-0.071,-0.000,-0.000
24436,1,-1,1001,-0.096,-0.098,-0.000,-0.000
24443,1,-1,999,-0.096,-0.071,-0.000,-0.000
24448,0,-1,999,-0.096,0.041,-0.000,-0.000
24454,0,0,1000,-0.040,-0.015,-0.000,-0.000
24464,2,1,998,0.100,-0.155,-0.000,-0.000
24471,0,1,999,0.100,-0.043,-0.000,-0.000
24477,0,-2,998,-0.152,-0.043,-0.000,-0.000
24483,0,-2,999,-0.124,0.013,-0.000,-0.000
24489,0,-1,1000,-0.068,0.013,-0.000,-0.000
24496,1,-1,999,-0.068,-0.071,-0.000,-0.000
24501,0,0,999,0.044,-0.015,-0.000,-0.000
24507,3,1,1009,0.099,-0.181,-0.000,-0.000
24513,-1,4,999,0.240,0.097,-0.000,-0.000
24520,0,0,993,0.016,-0.043,-0.000,-0.000
24525,-2,0,998,0.044,0.153,-0.000,-0.000
24531,-2,0,997,0.016,0.125,-0.000,-0.000
24537,5,-5,1000,-0.292,-0.294,-0.000,-0.000
24544,1,-2,994,-0.153,-0.099,-0.000,-0.000
24549,1,-2,1001,-0.124,-0.098,-0.000,-0.000
24559,2,-1,1002,-0.068,-0.126,-0.000,-0.000
24565,0,0,1000,-0.040,-0.015,-0.000,-0.000
24572,-2,-1,999,-0.068,0.125,-0.000,-0.000
24578,0,2,1001,0.155,0.041,-0.000,-0.000
24584,-2,0,997,0.016,0.125,-0.000,-0.000
24590,-2,1,998,0.072,0.153,-0.000,-0.000
24597,0,0,998,0.016,0.013,-0.000,-0.000
24602,4,-1,1000,-0.068,-0.238,-0.000,-0.000
24608,1,3,999,0.184,-0.071,-0.000,-0.000
24614,3,-1,997,-0.068,-0.211,-0.000,-0.000
24625,2,1,999,0.072,-0.127,-0.000,-0.000
24631,0,1,997,0.100,0.013,-0.000,-0.000
24637,0,-2,999,-0.152,-0.015,-0.000,-0.000
24643,0,0,999,0.016,0.041,-0.000,-0.000
24650,2,-1,998,-0.068,-0.155,-0.000,-0.000
24656,0,-1,999,-0.068,-0.015,-0.000,-0.000
24661,2,0,999,0.044,-0.127,-0.000,-0.000
24667,2,-3,999,-0.208,-0.127,-0.000,-0.000
24674,-3,1,998,0.072,0.209,-0.000,-0.000
24679,-2,-1,998,-0.096,0.125,-0.000,-0.000
24685,0,0,999,-0.040,0.041,-0.000,-0.000
24691,0,0,995,-0.012,-0.043,-0.000,-0.000
24698,4,0,1002,-0.012,-0.266,-0.000,-0.000
24703,0,-1,997,-0.096,0.013,-0.000,-0.000
24709,3,0,991,0.044,-0.184,-0.000,-0.000
24716,0,-1,996,-0.068,0.013,-0.000,-0.000
24722,1,-1,997,-0.096,-0.071,-0.000,-0.000
24728,0,-4,1003,-0.235,0.041,-0.000,-0.000
24734,1,0,997,-0.012,-0.071,-0.000,-0.000
24741,0,0,1002,0.044,-0.043,-0.000,-0.000
24746,4,2,996,0.128,-0.239,-0.000,-0.000
24753,0,0,995,0.044,-0.015,-0.000,-0.000
24758,1,-1,996,-0.068,-0.071,-0.000,-0.000
24765,1,2,997,0.128,-0.071,-0.000,-0.000
24780,0,2,999,0.128,-0.015,-0.000,-0.000
24785,0,3,999,0.184,-0.015,-0.000,-0.000
24791,0,-1,998,-0.096,0.041,-0.000,-0.000
24798,-2,0,998,-0.012,0.125,-0.000,-0.000
24804,-2,0,997,-0.040,0.125,-0.000,-0.000
24810,0,2,1000,0.128,-0.043,-0.000,-0.000
24816,-1,0,999,0.016,0.097,-0.000,-0.000
24823,2,0,1000,-0.012,-0.154,-0.000,-0.000
24828,2,0,999,0.016,-0.127,-0.000,-0.000
24834,0,0,999,-0.040,-0.043,-0.000,-0.000
24840,1,-1,998,-0.096,-0.071,-0.000,-0.000
24847,2,-1,999,-0.068,-0.155,-0.000,-0.000
24853,3,0,997,0.016,-0.183,-0.000,-0.000
24858,4,0,999,-0.012,-0.239,-0.000,-0.000
24864,0,0,999,0.016,-0.015,-0.000,-0.000
24871,0,1,997,0.072,0.041,-0.000,-0.000
24876,0,-2,1001,-0.152,0.013,-0.000,-0.000
24882,0,0,1001,0.044,0.013,-0.000,-0.000
24888,0,-2,997,-0.124,-0.015,-0.000,-0.000
24895,1,-1,998,-0.068,-0.071,-0.000,-0.000
24900,1,1,999,0.100,-0.099,-0.000,-0.000
24906,2,-2,999,-0.124,-0.127,-0.000,-0.000
24913,0,0,999,-0.012,-0.015,-0.000,-0.000
24919,0,-1,999,-0.096,-0.015,-0.000,-0.000
24924,1,0,997,-0.040,-0.071,-0.000,-0.000
24978,0,0,999,0.016,0.013,-0.000,-0.000
24984,-1,0,997,0.016,0.069,-0.000,-0.000
24991,0,0,998,0.016,0.013,-0.000,-0.000
24996,0,0,999,-0.012,-0.043,-0.000,-0.000
25002,0,1,998,0.100,0.013,-0.000,-0.000
25008,1,-1,999,-0.068,-0.099,-0.000,-0.000
25015,-2,0,1000,0.016,0.125,-0.000,-0.000
25020,0,-1,1000,-0.068,0.041,-0.000,-0.000
25030,1,0,1000,-0.012,-0.099,-0.000,-0.000
25036,0,1,999,0.100,-0.015,-0.000,-0.000
25042,1,4,998,0.240,-0.099,-0.000,-0.000
25049,0,3,1000,0.211,0.013,-0.000,-0.000
25054,1,2,996,0.128,-0.099,-0.000,-0.000
25060,0,0,999,-0.012,-0.043,-0.000,-0.000
25066,1,0,999,-0.012,-0.099,-0.000,-0.000
25073,0,0,998,-0.040,-0.043,-0.000,-0.000
25078,0,-1,999,-0.096,0.013,-0.000,-0.000
25084,0,1,998,0.100,-0.015,-0.000,-0.000
25090,-1,2,998,0.156,0.097,-0.000,-0.000
25097,4,-3,998,-0.180,-0.239,-0.000,-0.000
25102,0,2,1000,0.155,0.041,-0.000,-0.000
25108,-1,0,1000,-0.012,0.069,-0.000,-0.000
25114,1,0,999,0.044,-0.071,-0.000,-0.000
25121,1,0,999,0.044,-0.099,-0.000,-0.000
25130,2,-1,999,-0.068,-0.127,-0.000,-0.000
25136,0,1,1000,0.100,-0.015,-0.000,-0.000
25142,1,0,998,0.044,-0.071,-0.000,-0.000
25149,0,-1,999,-0.096,0.013,-0.000,-0.000
25156,0,0,999,-0.012,-0.043,-0.000,-0.000
25161,1,0,999,-0.012,-0.099,-0.000,-0.000
25167,1,1,999,0.072,-0.099,-0.000,-0.000
25174,1,0,998,0.016,-0.099,-0.000,-0.000
25179,2,0,998,-0.040,-0.127,-0.000,-0.000
25185,-1,0,997,0.044,0.097,-0.000,-0.000
25191,0,0,997,-0.040,-0.015,-0.000,-0.000
25198,3,1,1001,0.072,-0.182,-0.000,-0.000
25203,1,0,1000,0.016,-0.071,-0.000,-0.000
25209,-1,0,1000,-0.040,0.069,-0.000,-0.000
25216,0,-2,1000,-0.124,0.013,-0.000,-0.000
25222,-1,0,1000,-0.012,0.097,-0.000,-0.000
25228,-2,0,997,-0.012,0.154,-0.000,-0.000
25234,0,0,996,-0.040,0.041,-0.000,-0.000
25246,1,-1,997,-0.096,-0.071,-0.000,-0.000
25253,4,0,1000,0.016,-0.266,-0.000,-0.000
25258,2,1,999,0.072,-0.127,-0.000,-0.000
25265,1,0,1001,-0.012,-0.071,-0.000,-0.000
25270,1,-1,999,-0.068,-0.071,-0.000,-0.000
25276,0,0,999,0.016,-0.015,-0.000,-0.000
25286,0,0,999,0.044,-0.043,-0.000,-0.000
25293,1,1,998,0.072,-0.071,-0.000,-0.000
25299,0,2,1000,0.156,-0.015,-0.000,-0.000
25304,1,-1,996,-0.068,-0.071,-0.000,-0.000
25310,0,0,998,-0.012,-0.043,-0.000,-0.000
25317,1,0,999,0.044,-0.071,-0.000,-0.000
25323,0,0,999,0.016,-0.043,-0.000,-0.000
25329,-1,1,999,0.100,0.069,-0.000,-0.000
25336,0,-2,998,-0.152,-0.015,-0.000,-0.000
25342,1,0,996,-0.040,-0.099,-0.000,-0.000
25347,0,0,997,0.016,0.041,-0.000,-0.000
25353,0,0,998,0.044,0.013,-0.000,-0.000
25359,1,-1,999,-0.068,-0.071,-0.000,-0.000
25366,0,1,999,0.072,0.013,-0.000,-0.000
25371,1,0,1000,-0.040,-0.071,-0.000,-0.000
25377,1,0,998,0.016,-0.099,-0.000,-0.000
25383,1,0,998,0.016,-0.071,-0.000,-0.000
25390,1,1,999,0.072,-0.071,-0.000,-0.000
25396,0,0,999,-0.040,0.013,-0.000,-0.000
25401,0,0,997,-0.012,0.013,-0.000,-0.000
25407,1,0,998,0.016,-0.071,-0.000,-0.000
25414,1,0,1000,0.016,-0.098,-0.000,-0.000
25419,0,-1,999,-0.068,0.013,-0.000,-0.000
25425,0,1,999,0.072,0.013,-0.000,-0.000
25431,-1,0,1000,0.044,0.097,-0.000,-0.000
25441,0,0,999,0.016,0.041,-0.000,-0.000
25448,-1,-1,999,-0.068,0.097,-0.000,-0.000
25453,2,0,998,-0.012,-0.127,-0.000,-0.000
25463,1,3,999,0.184,-0.071,-0.000,-0.000
25468,1,1,999,0.100,-0.071,-0.000,-0.000
25474,0,0,1000,-0.012,-0.015,-0.000,-0.000
25481,0,1,1000,0.072,0.013,-0.000,-0.000
25487,3,0,998,0.044,-0.183,-0.000,-0.000
25493,0,-2,998,-0.124,-0.043,-0.000,-0.000
25500,0,1,999,0.072,0.041,-0.000,-0.000
25506,0,0,996,0.044,-0.043,-0.000,-0.000
25513,0,0,997,0.044,0.013,-0.000,-0.000
25519,2,1,999,0.072,-0.154,-0.000,-0.000
25525,2,0,998,-0.012,-0.155,-0.000,-0.000
25531,0,0,1001,-0.012,-0.043,-0.000,-0.000
25537,0,0,998,-0.012,-0.043,-0.000,-0.000
25544,0,-1,995,-0.068,-0.043,-0.000,-0.000
25549,0,2,999,0.156,-0.043,-0.000,-0.000
25556,0,2,998,0.128,-0.043,-0.000,-0.000
25561,0,0,998,-0.040,-0.015,-0.000,-0.000
25568,1,-2,999,-0.124,-0.071,-0.000,-0.000
25573,1,0,999,-0.040,-0.099,-0.000,-0.000
25579,0,0,999,0.016,-0.015,-0.000,-0.000
25585,1,2,1001,0.155,-0.071,-0.000,-0.000
25592,0,1,996,0.100,0.013,-0.000,-0.000
25646,0,0,1001,0.016,-0.015,-0.000,-0.000
25651,0,1,999,0.072,0.013,-0.000,-0.000
25657,0,1,997,0.100,-0.043,-0.000,-0.000
25664,2,0,998,-0.012,-0.127,-0.000,-0.000
25669,0,-1,999,-0.068,0.013,-0.000,-0.000
25676,0,0,998,-0.012,0.041,-0.000,-0.000
25681,2,0,1000,-0.040,-0.154,-0.000,-0.000
25688,0,2,1000,0.156,-0.043,-0.000,-0.000
25693,2,0,998,-0.012,-0.127,-0.000,-0.000
25699,0,1,998,0.072,0.041,-0.000,-0.000
25705,1,0,999,0.044,-0.071,-0.000,-0.000
25718,-1,-2,996,-0.124,0.069,-0.000,-0.000
25723,-1,0,998,0.044,0.069,-0.000,-0.000
25729,0,0,997,0.044,-0.043,-0.000,-0.000
25736,2,0,999,-0.040,-0.127,-0.000,-0.000
25742,2,1,997,0.072,-0.155,-0.000,-0.000
25748,0,0,998,-0.040,-0.015,-0.000,-0.000
25755,0,0,999,0.016,0.013,-0.000,-0.000
25761,0,0,998,0.016,-0.043,-0.000,-0.000
25767,0,-2,999,-0.124,-0.043,-0.000,-0.000
25774,0,2,999,0.128,0.041,-0.000,-0.000
25779,1,0,998,-0.012,-0.071,-0.000,-0.000
25785,0,0,999,-0.040,-0.015,-0.000,-0.000
25791,1,2,999,0.128,-0.099,-0.000,-0.000
25801,0,0,999,0.016,0.041,-0.000,-0.000
25808,1,0,996,-0.012,-0.071,-0.000,-0.000
25814,0,-2,999,-0.124,0.041,-0.000,-0.000
25820,0,0,998,-0.012,-0.015,-0.000,-0.000
25827,0,0,997,0.016,0.013,-0.000,-0.000
25833,1,-3,996,-0.181,-0.071,-0.000,-0.000
25839,0,-1,1000,-0.096,-0.015,-0.000,-0.000
25846,1,-1,999,-0.068,-0.099,-0.000,-0.000
25853,0,0,998,-0.012,0.013,-0.000,-0.000
25858,0,0,1000,-0.012,-0.043,-0.000,-0.000
25864,2,-1,998,-0.096,-0.127,-0.000,-0.000
25871,1,-2,999,-0.152,-0.099,-0.000,-0.000
25876,0,-2,999,-0.124,-0.043,-0.000,-0.000
25882,2,0,999,0.016,-0.155,-0.000,-0.000
25888,-1,0,997,0.016,0.097,-0.000,-0.000
25895,1,0,999,-0.012,-0.099,-0.000,-0.000
25900,2,-1,999,-0.096,-0.127,-0.000,-0.000
25906,0,-2,997,-0.152,0.013,-0.000,-0.000
25913,-1,-1,998,-0.068,0.069,-0.000,-0.000
25919,-1,1,1000,0.100,0.069,-0.000,-0.000
25924,0,0,997,0.016,-0.043,-0.000,-0.000
25936,0,0,999,-0.040,0.013,-0.000,-0.000
25942,0,0,999,0.044,-0.043,-0.000,-0.000
25948,1,0,998,0.016,-0.099,-0.000,-0.000
25954,3,0,1000,0.044,-0.210,-0.000,-0.000
25964,-1,-2,999,-0.152,0.069,-0.000,-0.000
25971,1,-2,999,-0.124,-0.099,-0.000,-0.000
25977,-1,-2,999,-0.124,0.069,-0.000,-0.000
25983,0,-1,999,-0.096,-0.043,-0.000,-0.000
25990,0,1,999,0.072,0.041,-0.000,-0.000
25996,0,1,997,0.072,-0.043,-0.000,-0.000
26002,0,0,998,-0.040,0.013,-0.000,-0.000
26008,0,-1,999,-0.096,0.041,-0.000,-0.000
26015,0,0,999,-0.012,0.041,-0.000,-0.000
26020,-1,-1,998,-0.096,0.069,-0.000,-0.000
26026,1,-2,998,-0.152,-0.071,-0.000,-0.000
26033,0,3,999,0.184,-0.043,-0.000,-0.000
26039,-2,1,999,0.100,0.153,-0.000,-0.000
26044,2,-1,1001,-0.068,-0.154,-0.000,-0.000
26050,2,1,999,0.100,-0.127,-0.000,-0.000
26056,1,-2,1000,-0.124,-0.071,-0.000,-0.000
26063,1,-2,998,-0.124,-0.099,-0.000,-0.000
26068,2,0,999,0.016,-0.127,-0.000,-0.000
26074,0,0,997,-0.012,-0.043,-0.000,-0.000
26080,0,0,999,-0.040,0.013,-0.000,-0.000
26087,1,0,999,-0.012,-0.071,-0.000,-0.000
26093,0,0,998,0.016,0.013,-0.000,-0.000
26098,2,1,999,0.072,-0.154,-0.000,-0.000
26104,-1,1,997,0.100,0.069,-0.000,-0.000
26114,0,0,998,-0.040,-0.043,-0.000,-0.000
26121,-2,0,998,-0.040,0.153,-0.000,-0.000
26126,0,-1,998,-0.096,-0.015,-0.000,-0.000
26133,1,2,998,0.128,-0.071,-0.000,-0.000
26138,-2,0,997,-0.012,0.125,-0.000,-0.000
26145,2,1,999,0.072,-0.127,-0.000,-0.000
26155,0,-1,999,-0.068,-0.043,-0.000,-0.000
26160,2,0,998,-0.012,-0.155,-0.000,-0.000
26166,0,-2,1000,-0.124,-0.043,-0.000,-0.000
26173,0,0,998,-0.012,-0.015,-0.000,-0.000
26179,1,0,999,-0.040,-0.071,-0.000,-0.000
26185,2,2,999,0.128,-0.127,-0.000,-0.000
26192,0,3,999,0.212,0.041,-0.000,-0.000
26198,0,0,999,-0.012,0.041,-0.000,-0.000
26204,0,0,999,0.016,-0.015,-0.000,-0.000
26210,0,-1,997,-0.096,-0.015,-0.000,-0.000
26217,0,2,998,0.156,-0.015,-0.000,-0.000
26222,0,0,999,-0.040,0.013,-0.000,-0.000
26228,2,-2,997,-0.124,-0.127,-0.000,-0.000
26234,1,0,999,-0.040,-0.099,-0.000,-0.000
26241,-1,0,997,-0.040,0.069,-0.000,-0.000
26246,0,0,998,0.044,-0.043,-0.000,-0.000
26253,0,-1,1000,-0.068,0.013,-0.000,-0.000
26258,1,1,1000,0.100,-0.099,-0.000,-0.000
26265,0,-1,999,-0.068,0.013,-0.000,-0.000
26319,0,0,1000,0.044,0.013,-0.000,-0.000
26325,0,0,1002,-0.012,-0.043,-0.000,-0.000
26332,3,0,998,-0.040,-0.183,-0.000,-0.000
26338,1,1,998,0.072,-0.099,-0.000,-0.000
26344,-1,1,999,0.072,0.069,-0.000,-0.000
26351,1,-1,997,-0.068,-0.071,-0.000,-0.000
26357,0,0,999,-0.040,0.013,-0.000,-0.000
26363,0,0,998,-0.040,0.041,-0.000,-0.000
26370,0,-1,999,-0.068,0.041,-0.000,-0.000
26376,-1,1,999,0.072,0.069,-0.000,-0.000
26381,1,1,999,0.072,-0.099,-0.000,-0.000
26387,2,0,999,0.016,-0.155,-0.000,-0.000
26394,3,2,997,0.156,-0.183,-0.000,-0.000
26400,1,0,997,-0.040,-0.099,-0.000,-0.000
26410,1,-1,999,-0.068,-0.099,-0.000,-0.000
26416,0,0,1000,0.016,0.041,-0.000,-0.000
26423,0,2,999,0.128,-0.043,-0.000,-0.000
26428,-1,0,999,-0.040,0.097,-0.000,-0.000
26434,-3,-1,998,-0.068,0.181,-0.000,-0.000
26440,-1,0,998,0.016,0.069,-0.000,-0.000
26447,-2,-2,999,-0.124,0.125,-0.000,-0.000
26453,0,0,999,-0.012,0.041,-0.000,-0.000
26459,1,1,996,0.072,-0.099,-0.000,-0.000
26466,0,0,999,0.044,-0.015,-0.000,-0.000
26476,0,0,997,-0.040,0.013,-0.000,-0.000
26482,1,0,999,0.016,-0.071,-0.000,-0.000
26488,2,0,999,-0.012,-0.155,-0.000,-0.000
26495,0,0,1000,-0.012,0.013,-0.000,-0.000
26501,1,0,999,0.044,-0.071,-0.000,-0.000
26507,1,0,999,-0.040,-0.099,-0.000,-0.000
26514,0,0,999,-0.040,0.013,-0.000,-0.000
26520,1,-1,997,-0.096,-0.071,-0.000,-0.000
26526,0,0,1000,-0.040,-0.015,-0.000,-0.000
26533,1,0,997,-0.040,-0.099,-0.000,-0.000
26539,-2,0,997,0.044,0.154,-0.000,-0.000
26544,3,0,1001,-0.012,-0.182,-0.000,-0.000
26550,0,0,997,0.044,0.013,-0.000,-0.000
26556,0,0,999,0.016,0.041,-0.000,-0.000
26563,-1,3,998,0.212,0.097,-0.000,-0.000
26568,1,0,1000,-0.012,-0.099,-0.000,-0.000
26574,0,-2,999,-0.124,-0.043,-0.000,-0.000
26580,0,0,998,0.016,-0.043,-0.000,-0.000
26587,2,0,1001,0.044,-0.126,-0.000,-0.000
26593,1,-1,998,-0.068,-0.099,-0.000,-0.000
26598,1,0,1000,-0.040,-0.099,-0.000,-0.000
26604,3,-1,997,-0.068,-0.211,-0.000,-0.000
26611,0,-2,1000,-0.124,-0.015,-0.000,-0.000
26616,3,1,999,0.072,-0.183,-0.000,-0.000
26626,2,-1,999,-0.068,-0.127,-0.000,-0.000
26636,0,0,999,-0.012,0.041,-0.000,-0.000
26642,0,-2,999,-0.152,-0.043,-0.000,-0.000
26649,0,0,998,0.044,0.013,-0.000,-0.000
26654,0,1,998,0.072,-0.015,-0.000,-0.000
26660,0,-1,997,-0.096,0.013,-0.000,-0.000
26666,0,1,1000,0.100,-0.015,-0.000,-0.000
26673,-1,0,997,-0.012,0.097,-0.000,-0.000
26679,2,0,1000,-0.040,-0.154,-0.000,-0.000
26685,2,0,1000,0.044,-0.126,-0.000,-0.000
26692,1,0,999,-0.012,-0.099,-0.000,-0.000
26698,0,0,998,-0.040,-0.015,-0.000,-0.000
26704,0,1,998,0.100,-0.043,-0.000,-0.000
26710,0,0,999,-0.012,0.041,-0.000,-0.000
26717,0,0,996,-0.012,0.013,-0.000,-0.000
26722,1,1,1000,0.100,-0.071,-0.000,-0.000
26728,0,2,998,0.128,-0.043,-0.000,-0.000
26734,0,0,999,0.044,-0.015,-0.000,-0.000
26741,0,-1,997,-0.096,0.041,-0.000,-0.000
26746,-1,0,999,0.044,0.069,-0.000,-0.000
26753,0,0,1000,-0.040,0.013,-0.000,-0.000
26758,-1,1,998,0.072,0.097,-0.000,-0.000
26765,-3,0,999,-0.040,0.209,-0.000,-0.000
26770,1,-1,997,-0.068,-0.099,-0.000,-0.000
26776,2,0,996,-0.012,-0.155,-0.000,-0.000
26787,1,-1,999,-0.068,-0.071,-0.000,-0.000
26793,3,0,999,-0.040,-0.182,-0.000,-0.000
26799,1,0,999,-0.012,-0.071,-0.000,-0.000
26805,0,-3,996,-0.181,-0.043,-0.000,-0.000
26811,0,0,999,0.016,-0.015,-0.000,-0.000
26818,-2,-1,998,-0.096,0.125,-0.000,-0.000
26823,0,-1,999,-0.096,-0.015,-0.000,-0.000
26829,-1,1,998,0.072,0.097,-0.000,-0.000
26841,0,0,1000,0.044,0.041,-0.000,-0.000
26846,0,1,998,0.100,-0.015,-0.000,-0.000
26853,-1,-1,999,-0.096,0.097,-0.000,-0.000
26858,-2,-1,1000,-0.096,0.125,-0.000,-0.000
26865,0,0,1000,-0.040,0.013,-0.000,-0.000
26871,0,0,1000,-0.012,-0.043,-0.000,-0.000
26877,1,-1,999,-0.068,-0.071,-0.000,-0.000
26883,0,0,997,-0.012,0.041,-0.000,-0.000
26890,0,0,997,0.016,-0.015,-0.000,-0.000
26896,3,-2,998,-0.152,-0.211,-0.000,-0.000
26901,-2,1,997,0.100,0.125,-0.000,-0.000
26907,1,-1,1000,-0.096,-0.071,-0.000,-0.000
26914,1,2,999,0.128,-0.099,-0.000,-0.000
26919,3,1,998,0.072,-0.183,-0.000,-0.000
26925,0,0,997,0.044,-0.015,-0.000,-0.000
26931,2,0,998,0.016,-0.155,-0.000,-0.000
26938,0,0,998,-0.012,-0.043,-0.000,-0.000
26993,0,0,999,0.016,-0.043,-0.000,-0.000
26998,1,0,999,0.044,-0.071,-0.000,-0.000
27005,0,-1,999,-0.068,0.013,-0.000,-0.000
27011,0,0,998,-0.012,0.013,-0.000,-0.000
27017,2,3,999,0.184,-0.127,-0.000,-0.000
27024,1,0,999,0.044,-0.071,-0.000,-0.000
27030,0,1,999,0.072,-0.015,-0.000,-0.000
27036,0,-2,998,-0.124,-0.043,-0.000,-0.000
27043,0,0,999,0.016,0.013,-0.000,-0.000
27049,0,0,999,-0.012,-0.015,-0.000,-0.000
27056,3,1,997,0.072,-0.183,-0.000,-0.000
27062,1,1,997,0.100,-0.071,-0.000,-0.000
27068,0,0,998,0.044,-0.043,-0.000,-0.000
27074,0,-1,999,-0.068,-0.015,-0.000,-0.000
27080,0,-1,999,-0.068,-0.015,-0.000,-0.000
27087,0,-2,999,-0.124,0.041,-0.000,-0.000
27093,0,0,999,-0.012,0.013,-0.000,-0.000
27102,0,-1,1000,-0.068,0.013,-0.000,-0.000
27107,0,0,999,-0.012,-0.043,-0.000,-0.000
27113,0,2,999,0.156,-0.015,-0.000,-0.000
27120,1,-1,999,-0.068,-0.071,-0.000,-0.000
27126,0,-1,999,-0.068,-0.015,-0.000,-0.000
27133,0,0,999,-0.040,-0.015,-0.000,-0.000
27139,0,1,1001,0.072,0.041,-0.000,-0.000
27147,0,0,999,0.016,0.041,-0.000,-0.000
27154,-1,0,1000,0.044,0.069,-0.000,-0.000
27160,0,-2,999,-0.124,-0.015,-0.000,-0.000
27166,0,1,999,0.072,-0.043,-0.000,-0.000
27173,-1,2,999,0.156,0.069,-0.000,-0.000
27179,-2,0,999,-0.012,0.125,-0.000,-0.000
27185,0,1,998,0.072,0.013,-0.000,-0.000
27192,0,0,999,-0.012,0.041,-0.000,-0.000
27197,0,0,1002,0.016,0.013,-0.000,-0.000
27203,0,-3,999,-0.180,0.013,-0.000,-0.000
27209,-2,-1,1001,-0.068,0.153,-0.000,-0.000
27216,1,-1,1000,-0.068,-0.098,-0.000,-0.000
27222,-2,0,999,0.016,0.125,-0.000,-0.000
27228,1,1,998,0.100,-0.071,-0.000,-0.000
27235,2,0,999,0.016,-0.127,-0.000,-0.000
27241,0,0,998,-0.012,0.013,-0.000,-0.000
27247,0,-1,996,-0.068,-0.043,-0.000,-0.000
27253,0,0,1000,-0.012,-0.043,-0.000,-0.000
27260,0,1,999,0.072,-0.043,-0.000,-0.000
27265,0,1,998,0.072,-0.015,-0.000,-0.000
27271,-1,0,1001,0.044,0.069,-0.000,-0.000
27277,0,-1,999,-0.096,-0.015,-0.000,-0.000
27284,0,0,999,0.016,0.013,-0.000,-0.000
27289,2,0,999,0.044,-0.127,-0.000,-0.000
27299,0,1,999,0.072,0.013,-0.000,-0.000
27305,0,1,999,0.072,0.041,-0.000,-0.000
27312,0,-2,998,-0.124,-0.015,-0.000,-0.000
27322,3,0,999,-0.040,-0.211,-0.000,-0.000
27328,0,3,998,0.212,-0.043,-0.000,-0.000
27334,2,0,998,0.016,-0.127,-0.000,-0.000
27341,0,0,999,0.044,-0.043,-0.000,-0.000
27347,-1,0,999,0.016,0.069,-0.000,-0.000
27353,0,3,1002,0.183,0.041,-0.000,-0.000
27360,-1,0,998,0.044,0.097,-0.000,-0.000
27366,0,0,999,-0.040,-0.015,-0.000,-0.000
27373,1,0,998,-0.012,-0.099,-0.000,-0.000
27378,0,0,1000,-0.012,-0.015,-0.000,-0.000
27385,0,1,1000,0.100,-0.043,-0.000,-0.000
27390,0,-1,1000,-0.068,-0.015,-0.000,-0.000
27396,0,0,1000,0.044,-0.043,-0.000,-0.000
27402,0,-1,999,-0.096,-0.015,-0.000,-0.000
27409,0,0,1001,-0.012,0.041,-0.000,-0.000
27414,0,0,999,0.016,0.041,-0.000,-0.000
27420,0,0,998,0.044,-0.015,-0.000,-0.000
27426,0,0,999,0.016,-0.015,-0.000,-0.000
27433,0,1,1000,0.100,-0.043,-0.000,-0.000
27438,0,-2,998,-0.124,-0.015,-0.000,-0.000
27444,1,1,999,0.072,-0.099,-0.000,-0.000
27450,1,0,1000,-0.040,-0.071,-0.000,-0.000
27461,0,0,1000,-0.012,0.041,-0.000,-0.000
27467,0,1,999,0.072,-0.015,-0.000,-0.000
27473,0,0,997,-0.040,-0.015,-0.000,-0.000
27479,0,1,997,0.072,-0.015,-0.000,-0.000
27486,0,0,1001,-0.040,-0.015,-0.000,-0.000
27491,0,0,998,0.016,0.041,-0.000,-0.000
27497,1,0,997,-0.040,-0.099,-0.000,-0.000
27503,0,0,999,-0.040,-0.015,-0.000,-0.000
27510,0,0,999,0.044,0.013,-0.000,-0.000
27516,0,-2,1000,-0.124,0.013,-0.000,-0.000
27521,0,1,996,0.100,0.041,-0.000,-0.000
27527,1,0,999,0.016,-0.099,-0.000,-0.000
27539,0,-1,999,-0.068,-0.015,-0.000,-0.000
27545,2,0,999,0.016,-0.127,-0.000,-0.000
27551,1,0,998,0.016,-0.099,-0.000,-0.000
27558,0,0,999,0.044,0.041,-0.000,-0.000
27563,-1,3,999,0.184,0.069,-0.000,-0.000
27569,0,2,999,0.128,-0.043,-0.000,-0.000
27576,1,0,998,-0.040,-0.071,-0.000,-0.000
27582,1,0,1001,0.016,-0.071,-0.000,-0.000
27587,0,1,998,0.100,-0.015,-0.000,-0.000
27593,0,0,999,0.016,0.013,-0.000,-0.000
27599,1,0,999,-0.040,-0.071,-0.000,-0.000
27606,1,0,999,0.016,-0.099,-0.000,-0.000
27611,0,0,998,0.044,-0.015,-0.000,-0.000
27666,0,1,997,0.072,0.013,-0.000,-0.000
27671,0,1,997,0.072,0.013,-0.000,-0.000
27678,-1,-1,999,-0.068,0.069,-0.000,-0.000
27683,2,0,996,-0.012,-0.127,-0.000,-0.000
27689,0,-3,998,-0.180,-0.015,-0.000,-0.000
27696,1,0,1000,-0.040,-0.071,-0.000,-0.000
27702,1,-2,1000,-0.124,-0.071,-0.000,-0.000
27708,2,0,1000,-0.040,-0.126,-0.000,-0.000
27714,2,0,999,0.016,-0.154,-0.000,-0.000
